FirstName,Region,Ethnicity,pred_1,pred_1_score,pred_2,pred_2_score
husain,Kuwait,Muslim,Muslim,1.0,N/A,-1.0
khalaf,Kuwait,Muslim,Muslim,0.9,Jewish,0.1
kifah,Kuwait,Muslim,Muslim,0.8,African,0.2
saud,Kuwait,Muslim,Muslim,1.0,N/A,-1.0
saud,United Arab Emirates,Muslim,Muslim,1.0,N/A,-1.0
shaye,Saudi Arabia,Muslim,Jewish,1.0,N/A,-1.0
tatiana,Jordan,Muslim,European,0.6,Hispanic,0.2
tatiana,Colombia,Hispanic,European,0.6,Hispanic,0.2
tatiana,Slovakia,European,European,0.6,Hispanic,0.2
tatiana,Republic of Congo,African,European,0.6,Hispanic,0.2
tatiana,Moldova,European,European,0.6,Hispanic,0.2
tatiana,Brazil,Hispanic,European,0.6,Hispanic,0.2
tatiana,Greece,Greek,European,0.6,Hispanic,0.2
tatiana,Mexico,Hispanic,European,0.6,Hispanic,0.2
tatiana,Argentina,Hispanic,European,0.6,Hispanic,0.2
danah,Kuwait,Muslim,Muslim,0.4,Hispanic,0.2
saleem,Oman,Muslim,Muslim,0.6,European,0.3
saleem,Pakistan,Muslim,Muslim,0.6,European,0.3
gohar,Egypt,Muslim,Muslim,0.9,South Asian,0.1
akram,Yemen,Muslim,Muslim,1.0,N/A,-1.0
akram,Morocco,Muslim,Muslim,1.0,N/A,-1.0
akram,India,South Asian,Muslim,1.0,N/A,-1.0
akram,Uzbekistan,Muslim,Muslim,1.0,N/A,-1.0
lubna,Saudi Arabia,Muslim,Muslim,0.8,East Asian,0.1
talak,Saudi Arabia,Muslim,Hispanic,0.3,East Asian,0.3
alyan,Saudi Arabia,Muslim,African,0.3,Muslim,0.2
attiya,Saudi Arabia,Muslim,Muslim,0.8,South Asian,0.2
haji,Saudi Arabia,Muslim,East Asian,0.6,Muslim,0.4
haji,Tanzania,African,East Asian,0.6,Muslim,0.4
haji,Lebanon,Muslim,East Asian,0.6,Muslim,0.4
haji,Kuwait,Muslim,East Asian,0.6,Muslim,0.4
samira,Morocco,Muslim,European,0.7,Hispanic,0.2
samira,Uzbekistan,Muslim,European,0.7,Hispanic,0.2
samira,Brazil,Hispanic,European,0.7,Hispanic,0.2
hilal,Oman,Muslim,Muslim,0.8,African,0.1
hilal,Tanzania,African,Muslim,0.8,African,0.1
bassel,Qatar,Muslim,Muslim,0.9,East Asian,0.1
bassel,Egypt,Muslim,Muslim,0.9,East Asian,0.1
yaaqoub,United Arab Emirates,Muslim,African,0.5,Muslim,0.4
awadh,Oman,Muslim,South Asian,0.7,Muslim,0.2
prince,Saudi Arabia,Muslim,African,0.8,Hispanic,0.1
prince,Sierra Leone,African,African,0.8,Hispanic,0.1
prince,Ghana,African,African,0.8,Hispanic,0.1
prince,Zambia,African,African,0.8,Hispanic,0.1
mayada,Palestine,Muslim,Muslim,0.9,South Asian,0.1
raja,Saudi Arabia,Muslim,Muslim,0.8,South Asian,0.2
raja,Malaysia,East Asian,Muslim,0.8,South Asian,0.2
raja,Tunisia,Muslim,Muslim,0.8,South Asian,0.2
bandar,Kuwait,Muslim,Muslim,1.0,N/A,-1.0
hisham,Kuwait,Muslim,Muslim,1.0,N/A,-1.0
hisham,Egypt,Muslim,Muslim,1.0,N/A,-1.0
hashim,Saudi Arabia,Muslim,Muslim,1.0,N/A,-1.0
hashim,Malaysia,East Asian,Muslim,1.0,N/A,-1.0
amor,Oman,Muslim,Muslim,1.0,N/A,-1.0
amor,Tunisia,Muslim,Muslim,1.0,N/A,-1.0
hesham,Bahrain,Muslim,Muslim,0.9,European,0.1
hesham,Egypt,Muslim,Muslim,0.9,European,0.1
jahad,Oman,Muslim,Muslim,0.7,African,0.2
hicham,Morocco,Muslim,Muslim,1.0,N/A,-1.0
hicham,Algeria,Muslim,Muslim,1.0,N/A,-1.0
hicham,Syria,Muslim,Muslim,1.0,N/A,-1.0
hicham,Lebanon,Muslim,Muslim,1.0,N/A,-1.0
saqer,Kuwait,Muslim,Muslim,0.8,African,0.1
sheikh,Qatar,Muslim,Muslim,1.0,N/A,-1.0
sheikh,Malaysia,East Asian,Muslim,1.0,N/A,-1.0
sheikh,Gambia,African,Muslim,1.0,N/A,-1.0
sheikh,Pakistan,Muslim,Muslim,1.0,N/A,-1.0
sheikh,India,South Asian,Muslim,1.0,N/A,-1.0
buthayna,Oman,Muslim,African,0.5,European,0.2
osmo,Finland,Nordic,Nordic,1.0,N/A,-1.0
tapani,Finland,Nordic,Nordic,1.0,N/A,-1.0
mikko,Finland,Nordic,Nordic,0.7,European,0.2
mikko,Norway,Nordic,Nordic,0.7,European,0.2
rumen,Bulgaria,European,European,1.0,N/A,-1.0
armenak,Russia,European,European,0.6,Muslim,0.4
konstantin,Russia,European,European,0.6,Muslim,0.2
konstantin,Kyrgyzstan,Muslim,European,0.6,Muslim,0.2
konstantin,Belarus,European,European,0.6,Muslim,0.2
konstantin,Kazakhstan,Muslim,European,0.6,Muslim,0.2
konstantin,Bulgaria,European,European,0.6,Muslim,0.2
konstantin,Czech Republic,European,European,0.6,Muslim,0.2
konstantin,Israel,Jewish,European,0.6,Muslim,0.2
konstantin,Serbia,European,European,0.6,Muslim,0.2
konstantin,Liechtenstein,European,European,0.6,Muslim,0.2
konstantin,Uzbekistan,Muslim,European,0.6,Muslim,0.2
kehinde,Nigeria,African,African,1.0,N/A,-1.0
taiwo,Nigeria,African,African,1.0,N/A,-1.0
lea,Belgium,European,Hispanic,0.3,East Asian,0.3
lea,Ivory Coast,African,Hispanic,0.3,East Asian,0.3
lea,Slovenia,European,Hispanic,0.3,East Asian,0.3
lea,Algeria,Muslim,Hispanic,0.3,East Asian,0.3
lea,Switzerland,European,Hispanic,0.3,East Asian,0.3
lea,Austria,European,Hispanic,0.3,East Asian,0.3
pivi,Finland,Nordic,Nordic,0.7,European,0.2
atakan,Turkey,Muslim,Muslim,1.0,N/A,-1.0
arsen,Russia,European,European,1.0,N/A,-1.0
arsen,Kyrgyzstan,Muslim,European,1.0,N/A,-1.0
arsen,Uzbekistan,Muslim,European,1.0,N/A,-1.0
arsen,Armenia,European,European,1.0,N/A,-1.0
arsen,Georgia,European,European,1.0,N/A,-1.0
arsen,Poland,European,European,1.0,N/A,-1.0
danielle,Fiji,East Asian,European,0.3,Hispanic,0.2
danielle,Saint Lucia,Hispanic,European,0.3,Hispanic,0.2
danielle,Switzerland,European,European,0.3,Hispanic,0.2
danielle,Brazil,Hispanic,European,0.3,Hispanic,0.2
danielle,Serbia,European,European,0.3,Hispanic,0.2
fouad,Egypt,Muslim,Muslim,0.8,European,0.2
fouad,Syria,Muslim,Muslim,0.8,European,0.2
fouad,Algeria,Muslim,Muslim,0.8,European,0.2
fouad,Morocco,Muslim,Muslim,0.8,European,0.2
naveed,Pakistan,Muslim,Muslim,0.7,South Asian,0.2
saiful,Bangladesh,Muslim,Muslim,0.4,East Asian,0.3
saiful,Malaysia,East Asian,Muslim,0.4,East Asian,0.3
salima,Morocco,Muslim,Muslim,1.0,N/A,-1.0
salima,Algeria,Muslim,Muslim,1.0,N/A,-1.0
nima,Iran,Muslim,Muslim,0.9,African,0.1
noshad,Iran,Muslim,Muslim,0.8,African,0.2
yenew,Ethiopia,African,African,1.0,N/A,-1.0
pertti,Finland,Nordic,Nordic,0.9,Celtic English,0.1
pertti,Sweden,Nordic,Nordic,0.9,Celtic English,0.1
pekka,Finland,Nordic,Nordic,0.9,European,0.1
kalervo,Sweden,Nordic,Nordic,0.9,European,0.1
kalervo,Finland,Nordic,Nordic,0.9,European,0.1
amelita,Philippines,East Asian,Hispanic,0.3,European,0.3
burhan,Turkey,Muslim,Muslim,0.9,African,0.1
vyacheslav,Russia,European,European,0.5,Muslim,0.4
vyacheslav,Kazakhstan,Muslim,European,0.5,Muslim,0.4
vyacheslav,Belarus,European,European,0.5,Muslim,0.4
vyacheslav,Uzbekistan,Muslim,European,0.5,Muslim,0.4
vladan,Croatia,European,European,0.9,Muslim,0.1
vladan,Serbia,European,European,0.9,Muslim,0.1
mariem,Morocco,Muslim,Muslim,1.0,N/A,-1.0
gbor,Hungary,European,European,0.7,Hispanic,0.2
altti,Finland,Nordic,Nordic,0.8,East Asian,0.1
abdou,Niger,African,African,0.6,Muslim,0.4
abdou,Senegal,African,African,0.6,Muslim,0.4
abdou,Syria,Muslim,African,0.6,Muslim,0.4
abdou,Mali,African,African,0.6,Muslim,0.4
abdou,Qatar,Muslim,African,0.6,Muslim,0.4
toimi,Finland,Nordic,East Asian,0.4,Nordic,0.3
janice,Vanuatu,East Asian,East Asian,0.3,European,0.3
janice,Trinidad,Hispanic,East Asian,0.3,European,0.3
janice,South Africa,African,East Asian,0.3,European,0.3
janice,Puerto Rico,Hispanic,East Asian,0.3,European,0.3
janice,Brazil,Hispanic,East Asian,0.3,European,0.3
marcel,Belgium,European,European,0.5,East Asian,0.2
marcel,Brazil,Hispanic,European,0.5,East Asian,0.2
marcel,Switzerland,European,European,0.5,East Asian,0.2
marcel,Netherlands,European,European,0.5,East Asian,0.2
marcel,Luxembourg,European,European,0.5,East Asian,0.2
marcel,Czech Republic,European,European,0.5,East Asian,0.2
marcel,Egypt,Muslim,European,0.5,East Asian,0.2
marcel,Romania,European,European,0.5,East Asian,0.2
marcel,Austria,European,European,0.5,East Asian,0.2
marcel,Slovakia,European,European,0.5,East Asian,0.2
marcel,Slovenia,European,European,0.5,East Asian,0.2
marcel,Monaco,European,European,0.5,East Asian,0.2
marcel,Liechtenstein,European,European,0.5,East Asian,0.2
marcel,South Africa,African,European,0.5,East Asian,0.2
rafael,Cuba,Hispanic,Hispanic,0.7,African,0.2
rafael,El Salvador,Hispanic,Hispanic,0.7,African,0.2
rafael,Ecuador,Hispanic,Hispanic,0.7,African,0.2
rafael,Brazil,Hispanic,Hispanic,0.7,African,0.2
rafael,Venezuela,Hispanic,Hispanic,0.7,African,0.2
rafael,Mexico,Hispanic,Hispanic,0.7,African,0.2
rafael,Costa Rica,Hispanic,Hispanic,0.7,African,0.2
rafael,Philippines,East Asian,Hispanic,0.7,African,0.2
rafael,Puerto Rico,Hispanic,Hispanic,0.7,African,0.2
rafael,Argentina,Hispanic,Hispanic,0.7,African,0.2
rafael,Chile,Hispanic,Hispanic,0.7,African,0.2
rafael,Qatar,Muslim,Hispanic,0.7,African,0.2
rafael,Portugal,European,Hispanic,0.7,African,0.2
rafael,Guatemala,Hispanic,Hispanic,0.7,African,0.2
rafael,Dominican Republic,Hispanic,Hispanic,0.7,African,0.2
rafael,Netherlands,European,Hispanic,0.7,African,0.2
rafael,Russia,European,Hispanic,0.7,African,0.2
rafael,Uzbekistan,Muslim,Hispanic,0.7,African,0.2
rafael,Nicaragua,Hispanic,Hispanic,0.7,African,0.2
rafael,Colombia,Hispanic,Hispanic,0.7,African,0.2
rafael,Uruguay,Hispanic,Hispanic,0.7,African,0.2
rafael,Israel,Jewish,Hispanic,0.7,African,0.2
rafael,Honduras,Hispanic,Hispanic,0.7,African,0.2
armando,Brazil,Hispanic,Hispanic,0.7,European,0.2
armando,Portugal,European,Hispanic,0.7,European,0.2
armando,Cuba,Hispanic,Hispanic,0.7,European,0.2
armando,Mexico,Hispanic,Hispanic,0.7,European,0.2
armando,Argentina,Hispanic,Hispanic,0.7,European,0.2
armando,Guatemala,Hispanic,Hispanic,0.7,European,0.2
armando,Angola,African,Hispanic,0.7,European,0.2
armando,Uruguay,Hispanic,Hispanic,0.7,European,0.2
armando,Peru,Hispanic,Hispanic,0.7,European,0.2
armando,Switzerland,European,Hispanic,0.7,European,0.2
armando,Venezuela,Hispanic,Hispanic,0.7,European,0.2
armando,Nicaragua,Hispanic,Hispanic,0.7,European,0.2
armando,Boliva,Hispanic,Hispanic,0.7,European,0.2
armando,Colombia,Hispanic,Hispanic,0.7,European,0.2
justo,Argentina,Hispanic,Hispanic,1.0,N/A,-1.0
justo,Chile,Hispanic,Hispanic,1.0,N/A,-1.0
justo,Peru,Hispanic,Hispanic,1.0,N/A,-1.0
justo,Brazil,Hispanic,Hispanic,1.0,N/A,-1.0
justo,Mexico,Hispanic,Hispanic,1.0,N/A,-1.0
justo,Venezuela,Hispanic,Hispanic,1.0,N/A,-1.0
miguel,Argentina,Hispanic,Hispanic,0.6,African,0.2
miguel,Ecuador,Hispanic,Hispanic,0.6,African,0.2
miguel,Cuba,Hispanic,Hispanic,0.6,African,0.2
miguel,Venezuela,Hispanic,Hispanic,0.6,African,0.2
miguel,Mexico,Hispanic,Hispanic,0.6,African,0.2
miguel,Portugal,European,Hispanic,0.6,African,0.2
miguel,Puerto Rico,Hispanic,Hispanic,0.6,African,0.2
miguel,Brazil,Hispanic,Hispanic,0.6,African,0.2
miguel,Colombia,Hispanic,Hispanic,0.6,African,0.2
miguel,Chile,Hispanic,Hispanic,0.6,African,0.2
miguel,Uruguay,Hispanic,Hispanic,0.6,African,0.2
miguel,Netherlands,European,Hispanic,0.6,African,0.2
miguel,Philippines,East Asian,Hispanic,0.6,African,0.2
miguel,Nicaragua,Hispanic,Hispanic,0.6,African,0.2
miguel,Honduras,Hispanic,Hispanic,0.6,African,0.2
miguel,Andorra,European,Hispanic,0.6,African,0.2
miguel,Peru,Hispanic,Hispanic,0.6,African,0.2
miguel,Paraguay,Hispanic,Hispanic,0.6,African,0.2
miguel,Aruba,Hispanic,Hispanic,0.6,African,0.2
miguel,Angola,African,Hispanic,0.6,African,0.2
miguel,Dominican Republic,Hispanic,Hispanic,0.6,African,0.2
miguel,El Salvador,Hispanic,Hispanic,0.6,African,0.2
miguel,Costa Rica,Hispanic,Hispanic,0.6,African,0.2
miguel,Boliva,Hispanic,Hispanic,0.6,African,0.2
nazar,Russia,European,Muslim,0.6,European,0.3
nazar,Iraq,Muslim,Muslim,0.6,European,0.3
nazar,Turkmenistan,Muslim,Muslim,0.6,European,0.3
nazar,Pakistan,Muslim,Muslim,0.6,European,0.3
nazar,Ukraine,European,Muslim,0.6,European,0.3
tommy,Sweden,Nordic,Nordic,0.8,East Asian,0.1
tommy,Suriname,African,Nordic,0.8,East Asian,0.1
tommy,Solomon Islands,East Asian,Nordic,0.8,East Asian,0.1
tommy,Finland,Nordic,Nordic,0.8,East Asian,0.1
tommy,Norway,Nordic,Nordic,0.8,East Asian,0.1
tommy,Israel,Jewish,Nordic,0.8,East Asian,0.1
tommy,Denmark,Nordic,Nordic,0.8,East Asian,0.1
tommy,Zimbabwe,European,Nordic,0.8,East Asian,0.1
tommy,Netherlands,European,Nordic,0.8,East Asian,0.1
tommy,Puerto Rico,Hispanic,Nordic,0.8,East Asian,0.1
tommy,Indonesia,East Asian,Nordic,0.8,East Asian,0.1
il,Turkey,Muslim,East Asian,1.0,N/A,-1.0
dag,Sweden,Nordic,European,0.4,Nordic,0.3
dag,Norway,Nordic,European,0.4,Nordic,0.3
dag,Guatemala,Hispanic,European,0.4,Nordic,0.3
ilse,Austria,European,European,0.7,East Asian,0.1
ilse,Netherlands,European,European,0.7,East Asian,0.1
ilse,Belgium,European,European,0.7,East Asian,0.1
ilse,Finland,Nordic,European,0.7,East Asian,0.1
ilse,Luxembourg,European,European,0.7,East Asian,0.1
ion,Romania,European,European,1.0,N/A,-1.0
ion,Moldova,European,European,1.0,N/A,-1.0
marko,Estonia,European,European,0.8,Muslim,0.1
marko,Finland,Nordic,European,0.8,Muslim,0.1
marko,Qatar,Muslim,European,0.8,Muslim,0.1
marko,Croatia,European,European,0.8,Muslim,0.1
marko,Serbia,European,European,0.8,Muslim,0.1
marko,Slovenia,European,European,0.8,Muslim,0.1
marko,Macedonia,European,European,0.8,Muslim,0.1
marko,Peru,Hispanic,European,0.8,Muslim,0.1
marko,Tanzania,African,European,0.8,Muslim,0.1
marko,Netherlands,European,European,0.8,Muslim,0.1
marko,Bosnia and Herzegovina,European,European,0.8,Muslim,0.1
marko,Bulgaria,European,European,0.8,Muslim,0.1
samantha,Jamaica,Hispanic,Hispanic,0.6,European,0.2
samantha,Ecuador,Hispanic,Hispanic,0.6,European,0.2
samantha,New Zealand,East Asian,Hispanic,0.6,European,0.2
samantha,Brazil,Hispanic,Hispanic,0.6,European,0.2
samantha,Papua New Guinea,African,Hispanic,0.6,European,0.2
samantha,China,East Asian,Hispanic,0.6,European,0.2
samantha,Bulgaria,European,Hispanic,0.6,European,0.2
samantha,Botswana,African,Hispanic,0.6,European,0.2
samantha,Antigua,Hispanic,Hispanic,0.6,European,0.2
agustina,Argentina,Hispanic,European,0.5,East Asian,0.3
agustina,Nigeria,African,European,0.5,East Asian,0.3
hermenegildo,Argentina,Hispanic,Hispanic,0.8,East Asian,0.1
hermenegildo,Portugal,European,Hispanic,0.8,East Asian,0.1
hermenegildo,Cuba,Hispanic,Hispanic,0.8,East Asian,0.1
hermenegildo,Angola,African,Hispanic,0.8,East Asian,0.1
jacques,Netherlands,European,European,0.3,African,0.2
jacques,Ivory Coast,African,European,0.3,African,0.2
jacques,Morocco,Muslim,European,0.3,African,0.2
jacques,Belgium,European,European,0.3,African,0.2
jacques,Austria,European,European,0.3,African,0.2
jacques,Switzerland,European,European,0.3,African,0.2
jacques,South Africa,African,European,0.3,African,0.2
jacques,Luxembourg,European,European,0.3,African,0.2
georg,Denmark,Nordic,European,0.9,East Asian,0.1
georg,Norway,Nordic,European,0.9,East Asian,0.1
georg,Costa Rica,Hispanic,European,0.9,East Asian,0.1
georg,Switzerland,European,European,0.9,East Asian,0.1
georg,Russia,European,European,0.9,East Asian,0.1
georg,Sweden,Nordic,European,0.9,East Asian,0.1
georg,Estonia,European,European,0.9,East Asian,0.1
georg,Austria,European,European,0.9,East Asian,0.1
georg,Moldova,European,European,0.9,East Asian,0.1
georg,Finland,Nordic,European,0.9,East Asian,0.1
johnny,Denmark,Nordic,European,0.3,Nordic,0.3
johnny,Puerto Rico,Hispanic,European,0.3,Nordic,0.3
johnny,Belgium,European,European,0.3,Nordic,0.3
johnny,Norway,Nordic,European,0.3,Nordic,0.3
johnny,Honduras,Hispanic,European,0.3,Nordic,0.3
johnny,Luxembourg,European,European,0.3,Nordic,0.3
johnny,Dominican Republic,Hispanic,European,0.3,Nordic,0.3
ebbe,Sweden,Nordic,Nordic,0.7,European,0.2
ebbe,Denmark,Nordic,Nordic,0.7,European,0.2
vivian,Puerto Rico,Hispanic,Hispanic,0.5,European,0.3
vivian,Kenya,African,Hispanic,0.5,European,0.3
vivian,Nigeria,African,Hispanic,0.5,European,0.3
vivian,Mauritius,Muslim,Hispanic,0.5,European,0.3
vivian,New Zealand,East Asian,Hispanic,0.5,European,0.3
vivian,Mexico,Hispanic,Hispanic,0.5,European,0.3
vivian,Brazil,Hispanic,Hispanic,0.5,European,0.3
claes,Sweden,Nordic,Nordic,0.9,European,0.1
claes,Denmark,Nordic,Nordic,0.9,European,0.1
emiliano,Uruguay,Hispanic,Hispanic,0.7,African,0.1
emiliano,Equatorial Guinea,African,Hispanic,0.7,African,0.1
emiliano,Argentina,Hispanic,Hispanic,0.7,African,0.1
piotr,Poland,European,European,0.9,Celtic English,0.1
piotr,Denmark,Nordic,European,0.9,Celtic English,0.1
knud,Denmark,Nordic,Nordic,1.0,N/A,-1.0
knud,Norway,Nordic,Nordic,1.0,N/A,-1.0
radu,Moldova,European,European,1.0,N/A,-1.0
radu,Romania,European,European,1.0,N/A,-1.0
mile,Switzerland,European,European,1.0,N/A,-1.0
mile,Belgium,European,European,1.0,N/A,-1.0
mile,Monaco,European,European,1.0,N/A,-1.0
mile,Luxembourg,European,European,1.0,N/A,-1.0
mile,Serbia,European,European,1.0,N/A,-1.0
mile,Lebanon,Muslim,European,1.0,N/A,-1.0
mile,Croatia,European,European,1.0,N/A,-1.0
kilian,Austria,European,Nordic,0.5,European,0.4
kilian,Bulgaria,European,Nordic,0.5,European,0.4
pierre,Switzerland,European,Hispanic,0.4,European,0.3
pierre,Lebanon,Muslim,Hispanic,0.4,European,0.3
pierre,Belgium,European,Hispanic,0.4,European,0.3
pierre,Guinea,African,Hispanic,0.4,European,0.3
pierre,Monaco,European,Hispanic,0.4,European,0.3
pierre,Finland,Nordic,Hispanic,0.4,European,0.3
pierre,Aruba,Hispanic,Hispanic,0.4,European,0.3
pierre,Luxembourg,European,Hispanic,0.4,European,0.3
pierre,Zimbabwe,European,Hispanic,0.4,European,0.3
pierre,Hungary,European,Hispanic,0.4,European,0.3
pierre,Mauritius,Muslim,Hispanic,0.4,European,0.3
pierre,Sierra Leone,African,Hispanic,0.4,European,0.3
pierre,Cameroon,African,Hispanic,0.4,European,0.3
pierre,Senegal,African,Hispanic,0.4,European,0.3
pierre,Republic of Congo,African,Hispanic,0.4,European,0.3
pierre,Benin,African,Hispanic,0.4,European,0.3
pierre,Sweden,Nordic,Hispanic,0.4,European,0.3
pierre,Greece,Greek,Hispanic,0.4,European,0.3
pierre,Netherlands,European,Hispanic,0.4,European,0.3
silvia,Switzerland,European,Hispanic,0.4,European,0.3
silvia,Mexico,Hispanic,Hispanic,0.4,European,0.3
silvia,Argentina,Hispanic,Hispanic,0.4,European,0.3
silvia,Cuba,Hispanic,Hispanic,0.4,European,0.3
silvia,Guatemala,Hispanic,Hispanic,0.4,European,0.3
silvia,Andorra,European,Hispanic,0.4,European,0.3
silvia,Panama,Hispanic,Hispanic,0.4,European,0.3
silvia,Indonesia,East Asian,Hispanic,0.4,European,0.3
silvia,Peru,Hispanic,Hispanic,0.4,European,0.3
silvia,Norway,Nordic,Hispanic,0.4,European,0.3
silvia,Chile,Hispanic,Hispanic,0.4,European,0.3
silvia,Mozambique,African,Hispanic,0.4,European,0.3
silvia,Ecuador,Hispanic,Hispanic,0.4,European,0.3
silvia,Netherlands,European,Hispanic,0.4,European,0.3
silvia,Brazil,Hispanic,Hispanic,0.4,European,0.3
silvia,Costa Rica,Hispanic,Hispanic,0.4,European,0.3
silvia,Austria,European,Hispanic,0.4,European,0.3
silvia,Romania,European,Hispanic,0.4,European,0.3
brigitte,Switzerland,European,African,0.6,European,0.2
brigitte,Belgium,European,African,0.6,European,0.2
brigitte,Austria,European,African,0.6,European,0.2
brigitte,Jamaica,Hispanic,African,0.6,European,0.2
brigitte,Ivory Coast,African,African,0.6,European,0.2
brigitte,Colombia,Hispanic,African,0.6,European,0.2
brigitte,Ecuador,Hispanic,African,0.6,European,0.2
brigitte,Central African Republic,African,African,0.6,European,0.2
brigitte,Romania,European,African,0.6,European,0.2
brigitte,Netherlands,European,African,0.6,European,0.2
ole,Denmark,Nordic,European,0.3,Nordic,0.3
ole,Norway,Nordic,European,0.3,Nordic,0.3
ole,Finland,Nordic,European,0.3,Nordic,0.3
margit,Sweden,Nordic,European,0.7,Nordic,0.3
margit,Austria,European,European,0.7,Nordic,0.3
margit,Liechtenstein,European,European,0.7,Nordic,0.3
margit,Hungary,European,European,0.7,Nordic,0.3
margit,Norway,Nordic,European,0.7,Nordic,0.3
margit,Finland,Nordic,European,0.7,Nordic,0.3
margit,Serbia,European,European,0.7,Nordic,0.3
margit,Denmark,Nordic,European,0.7,Nordic,0.3
janez,Serbia,European,European,1.0,N/A,-1.0
janez,Slovenia,European,European,1.0,N/A,-1.0
janez,Argentina,Hispanic,European,1.0,N/A,-1.0
lothar,Romania,European,European,0.8,African,0.1
lothar,Austria,European,European,0.8,African,0.1
lothar,Brazil,Hispanic,European,0.8,African,0.1
nicoleta,Romania,European,European,1.0,N/A,-1.0
nicoleta,Moldova,European,European,1.0,N/A,-1.0
kenneth,Bahamas,Hispanic,Hispanic,0.4,East Asian,0.2
kenneth,Ghana,African,Hispanic,0.4,East Asian,0.2
kenneth,Norway,Nordic,Hispanic,0.4,East Asian,0.2
kenneth,Netherlands,European,Hispanic,0.4,East Asian,0.2
kenneth,Jamaica,Hispanic,Hispanic,0.4,East Asian,0.2
kenneth,Denmark,Nordic,Hispanic,0.4,East Asian,0.2
kenneth,South Africa,African,Hispanic,0.4,East Asian,0.2
kenneth,Kenya,African,Hispanic,0.4,East Asian,0.2
kenneth,Malawi,African,Hispanic,0.4,East Asian,0.2
kenneth,Ireland,Celtic English,Hispanic,0.4,East Asian,0.2
kenneth,Guatemala,Hispanic,Hispanic,0.4,East Asian,0.2
kenneth,Austria,European,Hispanic,0.4,East Asian,0.2
kenneth,Zimbabwe,European,Hispanic,0.4,East Asian,0.2
kenneth,Lesotho,African,Hispanic,0.4,East Asian,0.2
kenneth,Sweden,Nordic,Hispanic,0.4,East Asian,0.2
kenneth,Dominica,Hispanic,Hispanic,0.4,East Asian,0.2
kenneth,Belize,Hispanic,Hispanic,0.4,East Asian,0.2
kenneth,Nigeria,African,Hispanic,0.4,East Asian,0.2
kenneth,Malaysia,East Asian,Hispanic,0.4,East Asian,0.2
kenneth,India,South Asian,Hispanic,0.4,East Asian,0.2
kenneth,New Zealand,East Asian,Hispanic,0.4,East Asian,0.2
kenneth,China,East Asian,Hispanic,0.4,East Asian,0.2
kenneth,Armenia,European,Hispanic,0.4,East Asian,0.2
osvaldo,Puerto Rico,Hispanic,Hispanic,0.9,European,0.1
osvaldo,Argentina,Hispanic,Hispanic,0.9,European,0.1
osvaldo,Brazil,Hispanic,Hispanic,0.9,European,0.1
osvaldo,Cuba,Hispanic,Hispanic,0.9,European,0.1
osvaldo,Paraguay,Hispanic,Hispanic,0.9,European,0.1
osvaldo,Uruguay,Hispanic,Hispanic,0.9,European,0.1
osvaldo,Boliva,Hispanic,Hispanic,0.9,European,0.1
osvaldo,Chile,Hispanic,Hispanic,0.9,European,0.1
teodoro,Peru,Hispanic,Hispanic,0.8,European,0.1
teodoro,Uruguay,Hispanic,Hispanic,0.8,European,0.1
teodoro,Mexico,Hispanic,Hispanic,0.8,European,0.1
teodoro,Philippines,East Asian,Hispanic,0.8,European,0.1
teodoro,Argentina,Hispanic,Hispanic,0.8,European,0.1
teodoro,Dominican Republic,Hispanic,Hispanic,0.8,European,0.1
teodoro,Guatemala,Hispanic,Hispanic,0.8,European,0.1
teodoro,Chile,Hispanic,Hispanic,0.8,European,0.1
agustn,Mexico,Hispanic,Hispanic,0.8,European,0.1
agustn,Argentina,Hispanic,Hispanic,0.8,European,0.1
agustn,Uruguay,Hispanic,Hispanic,0.8,European,0.1
dailenys,Cuba,Hispanic,Hispanic,0.6,European,0.3
aurelie,Mauritius,Muslim,European,0.7,African,0.2
aurelie,Seychelles,Muslim,European,0.7,African,0.2
arnold,Cuba,Hispanic,Hispanic,0.4,European,0.2
arnold,Switzerland,European,Hispanic,0.4,European,0.2
arnold,Liechtenstein,European,Hispanic,0.4,European,0.2
arnold,Russia,European,Hispanic,0.4,European,0.2
arnold,Czech Republic,European,Hispanic,0.4,European,0.2
arnold,Netherlands,European,Hispanic,0.4,European,0.2
arnold,Norway,Nordic,Hispanic,0.4,European,0.2
arnold,Puerto Rico,Hispanic,Hispanic,0.4,European,0.2
arnold,Austria,European,Hispanic,0.4,European,0.2
arnold,Luxembourg,European,Hispanic,0.4,European,0.2
arnold,Estonia,European,Hispanic,0.4,European,0.2
arnold,Honduras,Hispanic,Hispanic,0.4,European,0.2
arnold,Belgium,European,Hispanic,0.4,European,0.2
arnold,Denmark,Nordic,Hispanic,0.4,European,0.2
arnold,Vanuatu,East Asian,Hispanic,0.4,European,0.2
arnold,Finland,Nordic,Hispanic,0.4,European,0.2
arnold,Sweden,Nordic,Hispanic,0.4,European,0.2
zhanbota,Kazakhstan,Muslim,European,0.6,African,0.1
aldair,Brazil,Hispanic,Hispanic,0.8,African,0.2
andrs,Cuba,Hispanic,European,0.4,East Asian,0.2
andrs,El Salvador,Hispanic,European,0.4,East Asian,0.2
andrs,Venezuela,Hispanic,European,0.4,East Asian,0.2
andrs,Puerto Rico,Hispanic,European,0.4,East Asian,0.2
andrs,Chile,Hispanic,European,0.4,East Asian,0.2
