LastName,Region,Ethnicity,pred_1,pred_1_score,pred_2,pred_2_score
berner,Denmark,White,White,1.0,N/A,-1.0
bernet,Switzerland,White,White,0.7,Black,0.1
bernhard,Switzerland,White,Asian,0.4,Black,0.2
bernhardt,Austria,White,White,0.9,Asian,0.1
bernotas,Lithuania,White,White,1.0,N/A,-1.0
bernstein,Israel,White,White,0.5,Hispanic,0.3
berntsen,Denmark,White,White,0.6,Asian,0.2
berntsen,Norway,White,White,0.6,Asian,0.2
berntsson,Sweden,White,White,1.0,N/A,-1.0
berra,Switzerland,White,White,0.5,Hispanic,0.5
berra,Argentina,Hispanic,White,0.5,Hispanic,0.5
berra,Venezuela,Hispanic,White,0.5,Hispanic,0.5
berrabah,Morocco,White,White,1.0,N/A,-1.0
berr,Belgium,White,White,0.8,Black,0.1
berriman,South Africa,Black,Asian,0.5,White,0.3
paiz,Nicaragua,Hispanic,Hispanic,0.6,White,0.3
berriri,Tunisia,White,White,1.0,N/A,-1.0
berroa,Dominican Republic,Hispanic,Hispanic,0.9,Asian,0.1
berrocal,Puerto Rico,Hispanic,Hispanic,0.9,Asian,0.1
mendieta,Peru,Hispanic,Hispanic,1.0,N/A,-1.0
mendieta,Argentina,Hispanic,Hispanic,1.0,N/A,-1.0
berroeta,Chile,Hispanic,Hispanic,0.9,White,0.1
berry,Switzerland,White,Asian,0.4,Hispanic,0.3
bersanov,Belarus,White,White,1.0,N/A,-1.0
berta,Hungary,White,White,0.7,Asian,0.1
bertaggia,Switzerland,White,Hispanic,0.6,White,0.3
bertellotti,Argentina,Hispanic,Hispanic,0.6,White,0.4
bertelsen,Denmark,White,White,0.9,Hispanic,0.1
bertens,Netherlands,White,White,0.5,Hispanic,0.4
berth,Denmark,White,White,1.0,N/A,-1.0
berthe,Mali,Black,White,0.6,Hispanic,0.3
bertheloot,Belgium,White,White,0.9,Hispanic,0.1
berthelsen,Denmark,White,White,1.0,N/A,-1.0
berthelsen,Norway,White,White,1.0,N/A,-1.0
berthod,Switzerland,White,White,0.7,Hispanic,0.3
berthoud,Switzerland,White,White,0.8,Asian,0.1
berti,San Marino,White,Asian,0.5,White,0.3
bertilsson,Sweden,White,White,1.0,N/A,-1.0
berto,Haiti,Hispanic,Hispanic,0.8,White,0.2
bertogliati,Switzerland,White,White,0.9,Black,0.1
bertoldi,Switzerland,White,White,0.7,Hispanic,0.2
bertolino,Brazil,Hispanic,Hispanic,0.4,White,0.4
bertolotti,Argentina,Hispanic,Hispanic,0.6,White,0.3
bertolotti,Brazil,Hispanic,Hispanic,0.6,White,0.3
bertoncelj,Serbia,White,White,1.0,N/A,-1.0
bertorelli,Venezuela,Hispanic,Hispanic,0.7,White,0.3
bertrand,Trinidad,Hispanic,White,0.5,Hispanic,0.3
bervar,Serbia,White,White,0.7,Black,0.3
berzin,Russia,White,White,0.9,Hispanic,0.1
berzin,Latvia,White,White,0.9,Hispanic,0.1
berzsenyi,Hungary,White,White,1.0,N/A,-1.0
bes,Netherlands,White,White,0.6,Hispanic,0.2
besarati,Sweden,White,White,0.8,Black,0.1
besbes,Tunisia,White,White,1.0,N/A,-1.0
besfamilnaya,Russia,White,White,1.0,N/A,-1.0
beshevli,Ukraine,White,White,1.0,N/A,-1.0
beshr,Egypt,White,White,0.9,Asian,0.1
bei,Serbia,White,White,0.4,Asian,0.4
bei,China,Asian,White,0.4,Asian,0.4
beskov,Russia,White,White,1.0,N/A,-1.0
cervellera,Andorra,White,Hispanic,0.6,White,0.3
besova,Russia,White,White,1.0,N/A,-1.0
bespalova,Russia,White,White,1.0,N/A,-1.0
bessala,Cameroon,Black,White,0.6,Black,0.3
bessan,Benin,Black,White,0.5,Black,0.3
besse,Switzerland,White,White,0.8,Black,0.2
besselink,Netherlands,White,White,1.0,N/A,-1.0
bessemans,Belgium,White,White,1.0,N/A,-1.0
bessi,Monaco,White,White,0.5,Hispanic,0.3
bessmertnykh,Russia,White,White,1.0,N/A,-1.0
besson,Switzerland,White,White,0.6,Asian,0.2
bessonov,Russia,White,White,1.0,N/A,-1.0
bessou,Algeria,White,White,0.8,Hispanic,0.2
palazzolo,Argentina,Hispanic,Hispanic,0.7,White,0.3
best,Saint Lucia,Hispanic,White,0.6,Asian,0.3
best,Netherlands,White,White,0.6,Asian,0.3
best,Myanmar,Asian,White,0.6,Asian,0.3
beswick,Argentina,Hispanic,Asian,0.5,Black,0.3
beszterda,Poland,White,White,1.0,N/A,-1.0
bet,Belarus,White,White,0.8,Hispanic,0.2
galeano,Nicaragua,Hispanic,Hispanic,1.0,N/A,-1.0
galeano,Paraguay,Hispanic,Hispanic,1.0,N/A,-1.0
galeano,Colombia,Hispanic,Hispanic,1.0,N/A,-1.0
betancourt,Puerto Rico,Hispanic,White,0.5,Asian,0.3
betancourt,Venezuela,Hispanic,White,0.5,Asian,0.3
betancourt,Cuba,Hispanic,White,0.5,Asian,0.3
betancourt,Colombia,Hispanic,White,0.5,Asian,0.3
betancourt,Chile,Hispanic,White,0.5,Asian,0.3
estevez,Cuba,Hispanic,White,0.5,Hispanic,0.3
scull,Cuba,Hispanic,Hispanic,0.3,Black,0.3
rosario,Puerto Rico,Hispanic,Hispanic,0.5,White,0.3
rosario,Dominican Republic,Hispanic,Hispanic,0.5,White,0.3
rosario,Philippines,Asian,Hispanic,0.5,White,0.3
mella,Cuba,Hispanic,Hispanic,0.8,White,0.2
mella,Cameroon,Black,Hispanic,0.8,White,0.2
suescun,Colombia,Hispanic,Hispanic,0.8,White,0.2
suescun,Venezuela,Hispanic,Hispanic,0.8,White,0.2
severo,Portugal,White,Hispanic,0.6,White,0.3
betsa,Russia,White,White,1.0,N/A,-1.0
betschart,Switzerland,White,White,0.9,Hispanic,0.1
bett,Kenya,Black,White,0.7,Asian,0.1
bettembourg,Sweden,White,White,0.9,Black,0.1
bettens,Belgium,White,White,1.0,N/A,-1.0
bettex,Switzerland,White,White,0.4,Hispanic,0.4
bettiche,Algeria,White,White,1.0,N/A,-1.0
betts,South Africa,Black,White,0.6,Asian,0.3
beugger,Switzerland,White,White,1.0,N/A,-1.0
beukema,Netherlands,White,White,1.0,N/A,-1.0
beukers,Netherlands,White,White,0.9,Hispanic,0.1
beumer,Netherlands,White,White,1.0,N/A,-1.0
beutler,Switzerland,White,White,0.8,Hispanic,0.2
beutler,Poland,White,White,0.8,Hispanic,0.2
jelambi,Venezuela,Hispanic,Hispanic,0.8,White,0.1
bevan,Zimbabwe,White,White,0.5,Asian,0.3
bevan,New Zealand,Asian,White,0.5,Asian,0.3
bevilacqua,Brazil,Hispanic,Hispanic,0.5,White,0.5
bewley,New Zealand,Asian,Asian,0.4,White,0.3
kamni,Cameroon,Black,White,0.6,Asian,0.4
bexell,Sweden,White,White,1.0,N/A,-1.0
beyeler,Switzerland,White,White,1.0,N/A,-1.0
beyene,Cameroon,Black,Black,0.8,White,0.2
beyene,Ethiopia,Black,Black,0.8,White,0.2
beyens,Belgium,White,White,1.0,N/A,-1.0
beyer,Norway,White,White,0.7,Asian,0.1
beyer,Austria,White,White,0.7,Asian,0.1
techo,Ethiopia,Black,Asian,1.0,N/A,-1.0
bezabeh,Ethiopia,Black,White,0.8,Asian,0.1
bezina,Switzerland,White,White,0.9,Black,0.1
bezina,Czech Republic,White,White,0.9,Black,0.1
bezjak,Serbia,White,Asian,0.4,White,0.3
bezjak,Slovenia,White,Asian,0.4,White,0.3
beznoska,Czech Republic,White,White,0.9,Hispanic,0.1
bezsonov,Russia,White,White,1.0,N/A,-1.0
bezsonova,Ukraine,White,White,1.0,N/A,-1.0
bezukladnikov,Russia,White,White,0.9,Hispanic,0.1
bezzina,Malta,White,White,0.8,Hispanic,0.1
bezzola,Switzerland,White,White,0.9,Hispanic,0.1
beik,Serbia,White,White,0.8,Asian,0.2
bhagwan,India,Asian,Black,1.0,N/A,-1.0
bhalla,India,Asian,Asian,0.5,Hispanic,0.3
bhandari,India,Asian,White,0.9,Asian,0.1
bhandari,Nepal,Asian,White,0.9,Asian,0.1
bhar,Tunisia,White,Asian,0.9,Black,0.1
bhargava,India,Asian,Asian,0.7,Black,0.2
bhaskaran,India,Asian,Asian,0.3,White,0.3
bhatia,India,Asian,Hispanic,0.4,Asian,0.4
bhatta,Nepal,Asian,White,0.6,Hispanic,0.3
bhatta,India,Asian,White,0.6,Hispanic,0.3
bhattacharya,India,Asian,White,0.5,Hispanic,0.3
bhattarai,Nepal,Asian,White,0.9,Hispanic,0.1
bhatti,Pakistan,White,White,0.7,Asian,0.2
bhembe,Swaziland,Black,Black,1.0,N/A,-1.0
bhend,Switzerland,White,White,1.0,N/A,-1.0
bhikha,New Zealand,Asian,Black,0.6,White,0.3
bhirombhakdi,Thailand,Asian,White,0.8,Black,0.1
bhala,Pakistan,White,White,0.5,Black,0.4
bhose,India,Asian,Asian,0.5,White,0.3
bhosle,India,Asian,Asian,0.9,Black,0.1
bhupathi,India,Asian,White,0.4,Asian,0.3
bhutta,Pakistan,White,Hispanic,0.5,White,0.3
shengfeng,China,Asian,Asian,1.0,N/A,-1.0
wenjing,China,Asian,Asian,1.0,N/A,-1.0
zhong,China,Asian,Asian,0.5,White,0.4
chagas,Brazil,Hispanic,White,0.6,Hispanic,0.3
chagas,Portugal,White,White,0.6,Hispanic,0.3
biagioli,Argentina,Hispanic,Hispanic,0.5,White,0.4
biakov,Russia,White,White,1.0,N/A,-1.0
bialowas,Austria,White,White,1.0,N/A,-1.0
hongmin,China,Asian,Asian,1.0,N/A,-1.0
ka,China,Asian,Asian,0.9,White,0.1
lan,China,Asian,Asian,0.9,White,0.1
lan,Vietnam,Asian,Asian,0.9,White,0.1
biancalana,Brazil,Hispanic,Hispanic,0.8,White,0.2
lutti,Argentina,Hispanic,White,0.9,Hispanic,0.1
bianchi,Argentina,Hispanic,White,0.7,Hispanic,0.2
bianchi,Switzerland,White,White,0.7,Hispanic,0.2
bianchi,Chile,Hispanic,White,0.7,Hispanic,0.2
biaudet,Finland,White,White,0.7,Black,0.2
biakowski,Poland,White,White,0.6,Black,0.2
biber,Hungary,White,White,1.0,N/A,-1.0
bibik,Ukraine,White,White,1.0,N/A,-1.0
bicaba,Burkina Faso,Black,Black,0.9,White,0.1
bik,Czech Republic,White,White,1.0,N/A,-1.0
bik,Poland,White,White,1.0,N/A,-1.0
biani,Croatia,White,Hispanic,0.5,White,0.5
juan,Cuba,Hispanic,Asian,0.9,White,0.1
juan,China,Asian,Asian,0.9,White,0.1
juan,Philippines,Asian,Asian,0.9,White,0.1
bichea,Romania,White,White,1.0,N/A,-1.0
bichinashvili,Ukraine,White,White,0.8,Asian,0.2
bichman,Israel,White,White,0.6,Asian,0.2
bichsel,Switzerland,White,White,0.7,Hispanic,0.2
bickel,Switzerland,White,White,0.9,Hispanic,0.1
bicocca,Argentina,Hispanic,White,0.6,Black,0.3
bicz,Hungary,White,White,1.0,N/A,-1.0
bidani,Morocco,White,White,0.6,Asian,0.2
bidani,Algeria,White,White,0.6,Asian,0.2
bidaoui,Morocco,White,White,0.6,Black,0.2
bidarian,Iran,White,White,0.4,Asian,0.3
biddle,New Zealand,Asian,Asian,0.6,White,0.2
bidegain,Argentina,Hispanic,White,0.5,Hispanic,0.3
bidegain,Uruguay,Hispanic,White,0.5,Hispanic,0.3
pons,Uruguay,Hispanic,Hispanic,0.9,White,0.1
bidoglio,Argentina,Hispanic,White,0.8,Black,0.1
bidstrup,Denmark,White,White,1.0,N/A,-1.0
bie,Norway,White,White,0.9,Hispanic,0.1
bie,Belgium,White,White,0.9,Hispanic,0.1
bie,Netherlands,White,White,0.9,Hispanic,0.1
bieber,Switzerland,White,White,0.9,Asian,0.1
biechl,Austria,White,White,0.8,Hispanic,0.2
biedermann,Argentina,Hispanic,White,0.6,Hispanic,0.2
biedermann,Liechtenstein,White,White,0.6,Hispanic,0.2
biedron,Sweden,White,White,0.9,Hispanic,0.1
biefer,Switzerland,White,White,1.0,N/A,-1.0
biega,Poland,White,White,1.0,N/A,-1.0
biegalski,Poland,White,White,0.9,Hispanic,0.1
biegun,Poland,White,White,1.0,N/A,-1.0
biekenov,Kazakhstan,White,White,0.9,Asian,0.1
biel,Austria,White,White,0.7,Hispanic,0.2
bielaczyc,Poland,White,White,1.0,N/A,-1.0
bielansky,Austria,White,White,0.9,Hispanic,0.1
bielczyk,Poland,White,White,1.0,N/A,-1.0
bielecki,Denmark,White,White,0.9,Hispanic,0.1
bielecki,Poland,White,White,0.9,Hispanic,0.1
bielefeldt,Denmark,White,White,0.9,Hispanic,0.1
bieler,Austria,White,White,0.9,Asian,0.1
bieler,Switzerland,White,White,0.9,Asian,0.1
bieliaiev,Russia,White,White,1.0,N/A,-1.0
bielikov,Czech Republic,White,White,1.0,N/A,-1.0
biellmann,Switzerland,White,White,0.8,Black,0.2
bielska,Poland,White,White,1.0,N/A,-1.0
bielski,Poland,White,White,0.6,Hispanic,0.3
bieltz,Romania,White,White,0.6,Asian,0.3
bieniek,Poland,White,White,0.6,Hispanic,0.4
barajas,Mexico,Hispanic,White,0.6,Hispanic,0.3
bienz,Switzerland,White,White,0.7,Hispanic,0.1
biera,Argentina,Hispanic,Hispanic,0.7,White,0.2
biera,Poland,White,Hispanic,0.7,White,0.2
bieri,Switzerland,White,White,0.9,Hispanic,0.1
bierings,Netherlands,White,White,1.0,N/A,-1.0
bierkowski,Poland,White,White,1.0,N/A,-1.0
biermann,Norway,White,White,0.9,Hispanic,0.1
bies,Finland,White,White,0.6,Hispanic,0.4
biesbrouck,Netherlands,White,White,1.0,N/A,-1.0
bieshaar,Netherlands,White,White,0.8,Hispanic,0.2
biet,Netherlands,White,White,1.0,N/A,-1.0
bietak,Austria,White,White,0.9,Black,0.1
bigler,Switzerland,White,White,0.8,Asian,0.1
biguet,Central African Republic,Black,White,0.7,Hispanic,0.2
bija,Croatia,White,Black,0.6,Asian,0.3
bijlsma,Netherlands,White,White,1.0,N/A,-1.0
mbah,Cameroon,Black,Black,1.0,N/A,-1.0
bikar,Slovenia,White,White,1.0,N/A,-1.0
amougou,Cameroon,Black,White,0.8,Black,0.1
biki,Malaysia,Asian,White,1.0,N/A,-1.0
biki,Serbia,White,White,1.0,N/A,-1.0
bikila,Ethiopia,Black,Black,0.6,White,0.3
bikov,Bulgaria,White,White,1.0,N/A,-1.0
biktagirova,Russia,White,White,1.0,N/A,-1.0
biktagirova,Belarus,White,White,1.0,N/A,-1.0
biktasheva,Russia,White,White,1.0,N/A,-1.0
bila,Ukraine,White,White,0.9,Asian,0.1
bila,Slovenia,White,White,0.9,Asian,0.1
bilal,Turkey,White,White,1.0,N/A,-1.0
bilal,United Arab Emirates,White,White,1.0,N/A,-1.0
bilali,Kenya,Black,White,0.8,Hispanic,0.2
bilan,Croatia,White,White,1.0,N/A,-1.0
bilanenko,Ukraine,White,White,0.9,Hispanic,0.1
bilardo,Argentina,Hispanic,White,0.8,Asian,0.1
bande,Venezuela,Hispanic,Black,0.6,White,0.2
bilek,Turkey,White,White,1.0,N/A,-1.0
blek,Czech Republic,White,White,1.0,N/A,-1.0
bilet,Norway,White,White,1.0,N/A,-1.0
bilge,Turkey,White,White,1.0,N/A,-1.0
bilger,New Zealand,Asian,White,1.0,N/A,-1.0
bilgin,Turkey,White,White,1.0,N/A,-1.0
bilgrami,Pakistan,White,Asian,0.8,White,0.2
bili,Serbia,White,Asian,0.7,White,0.3
bilici,Turkey,White,White,1.0,N/A,-1.0
biliouris,Greece,White,White,0.9,Hispanic,0.1
bilis,Lithuania,White,White,0.6,Hispanic,0.2
billimoria,India,Asian,Asian,0.4,Black,0.2
billoch,Argentina,Hispanic,White,0.8,Hispanic,0.2
billova,Ukraine,White,White,0.9,Hispanic,0.1
billys,Puerto Rico,Hispanic,Hispanic,0.4,White,0.2
biloa,Cameroon,Black,Black,0.7,White,0.3
bilodid,Ukraine,White,White,1.0,N/A,-1.0
bilonoh,Ukraine,White,White,1.0,N/A,-1.0
bilukha,Ukraine,White,Black,0.9,Asian,0.1
bilyaletdinov,Russia,White,White,1.0,N/A,-1.0
bm,Czech Republic,White,White,0.9,Black,0.1
bimis,Greece,White,White,0.9,Hispanic,0.1
bimro,Israel,White,White,0.8,Asian,0.1
wahab,Malaysia,Asian,White,0.6,Asian,0.4
diau,Malaysia,Asian,White,0.6,Asian,0.3
maidin,Malaysia,Asian,Asian,0.7,White,0.2
omair,United Arab Emirates,White,White,0.8,Asian,0.2
osman,Malaysia,Asian,White,0.6,Asian,0.3
osman,Djibouti,Black,White,0.6,Asian,0.3
osman,Egypt,White,White,0.6,Asian,0.3
osman,Lebanon,White,White,0.6,Asian,0.3
zainal,Malaysia,Asian,Asian,0.7,White,0.3
binar,Czech Republic,White,White,1.0,N/A,-1.0
binard,Belgium,White,White,1.0,N/A,-1.0
binay,Turkey,White,White,0.9,Black,0.1
bincaz,Argentina,Hispanic,White,0.7,Hispanic,0.2
bindels,Belgium,White,White,1.0,N/A,-1.0
binder,Serbia,White,White,0.7,Hispanic,0.2
binder,Austria,White,White,0.7,Hispanic,0.2
binder,Switzerland,White,White,0.7,Hispanic,0.2
binder,Hungary,White,White,0.7,Hispanic,0.2
bindilatti,Brazil,Hispanic,White,0.5,Hispanic,0.4
bindra,India,Asian,Asian,0.8,Black,0.2
binelli,Cameroon,Black,Hispanic,0.6,White,0.3
biner,Switzerland,White,White,0.9,Hispanic,0.1
binet,Belgium,White,White,0.6,Hispanic,0.3
bingen,Turkey,White,White,0.8,Hispanic,0.2
bini,Monaco,White,White,0.5,Asian,0.2
biniakounou,Republic of Congo,Black,White,0.8,Black,0.2
biniakowski,Poland,White,White,1.0,N/A,-1.0
binkhorst,Netherlands,White,White,1.0,N/A,-1.0
bikowski,Poland,White,White,0.9,Black,0.1
binneman,South Africa,Black,White,0.9,Hispanic,0.1
binnendijk,Netherlands,White,White,0.8,Hispanic,0.2
bintz,Luxembourg,White,White,0.5,Hispanic,0.4
binu,India,Asian,Asian,0.8,Black,0.1
binzer,Denmark,White,White,0.9,Hispanic,0.1
birck,Sweden,White,White,0.9,Hispanic,0.1
biquet,Belgium,White,White,1.0,N/A,-1.0
maciel,Brazil,Hispanic,White,0.4,Hispanic,0.3
birajdar,India,Asian,Asian,0.8,Black,0.1
birch,Denmark,White,White,0.6,Hispanic,0.2
birch,Fiji,Asian,White,0.6,Hispanic,0.2
birch,Liberia,Black,White,0.6,Hispanic,0.2
bird,New Zealand,Asian,White,0.5,Asian,0.2
bird,Trinidad,Hispanic,White,0.5,Asian,0.2
bre,Czech Republic,White,White,0.8,Hispanic,0.2
bre,Poland,White,White,0.8,Hispanic,0.2
birgisson,Iceland,White,White,1.0,N/A,-1.0
biri,Hungary,White,White,0.8,Black,0.2
birinci,Turkey,White,White,0.9,Black,0.1
birir,Kenya,Black,Black,0.8,White,0.2
biris,Greece,White,White,0.9,Asian,0.1
birk,Denmark,White,White,0.7,Hispanic,0.3
birkay,Ethiopia,Black,White,1.0,N/A,-1.0
birkfellner,Austria,White,White,0.8,Hispanic,0.2
cogan,Argentina,Hispanic,White,0.5,Asian,0.3
ketelhohn,Argentina,Hispanic,Hispanic,0.8,Black,0.1
kustec,Serbia,White,White,0.5,Hispanic,0.4
birnbaum,Austria,White,White,1.0,N/A,-1.0
biro,Romania,White,White,0.7,Hispanic,0.3
biros,Hungary,White,White,0.7,Asian,0.2
birrer,Switzerland,White,White,0.7,Asian,0.3
birsa,Moldova,White,White,0.9,Hispanic,0.1
birtalan,Romania,White,White,0.9,Hispanic,0.1
birungi,Uganda,Black,Black,0.9,White,0.1
biryukova,Russia,White,White,1.0,N/A,-1.0
biryulina,Russia,White,White,0.9,Hispanic,0.1
bisbikou,Greece,White,White,1.0,N/A,-1.0
bischof,Austria,White,White,0.9,Hispanic,0.1
bischofberger,Switzerland,White,White,0.7,Asian,0.2
bischoff,Switzerland,White,White,0.9,Hispanic,0.1
porcel,Argentina,Hispanic,Hispanic,0.8,White,0.1
bisgaard,Denmark,White,White,1.0,N/A,-1.0
bisharat,Jordan,White,White,0.7,Asian,0.2
bishnoi,India,Asian,Asian,0.7,White,0.2
bisht,India,Asian,White,0.8,Hispanic,0.2
bisiak,Peru,Hispanic,White,0.9,Black,0.1
nyangau,Kenya,Black,Black,0.7,Asian,0.2
bisi,Bosnia and Herzegovina,White,Hispanic,0.6,White,0.4
biskup,Poland,White,White,0.8,Hispanic,0.2
biskupski,Poland,White,White,1.0,N/A,-1.0
poll,Cuba,Hispanic,White,0.6,Hispanic,0.2
poll,Netherlands,White,White,0.6,Hispanic,0.2
bissett,Zimbabwe,White,White,0.4,Asian,0.4
bista,Nepal,Asian,White,0.6,Asian,0.3
bistoletti,Argentina,Hispanic,Hispanic,0.6,White,0.4
bistricky,Austria,White,White,0.7,Hispanic,0.2
biswas,India,Asian,White,0.4,Asian,0.3
biszku,Hungary,White,White,1.0,N/A,-1.0
bitan,Tunisia,White,White,0.9,Hispanic,0.1
bitanga,Cameroon,Black,White,0.9,Hispanic,0.1
bitat,Algeria,White,Black,0.4,White,0.4
bit,Russia,White,Asian,0.5,White,0.3
bitegeko,Tanzania,Black,Black,0.9,White,0.1
bitok,Kenya,Black,Black,0.7,Hispanic,0.2
bitsakis,Greece,White,White,1.0,N/A,-1.0
bitsakos,Greece,White,White,0.9,Black,0.1
bitskey,Hungary,White,White,1.0,N/A,-1.0
bitterli,Switzerland,White,White,0.9,Asian,0.1
bittmann,Austria,White,White,0.9,Hispanic,0.1
biva,Belgium,White,White,0.6,Asian,0.2
bivol,Moldova,White,White,1.0,N/A,-1.0
abolo,Cameroon,Black,Black,0.9,White,0.1
biwott,Kenya,Black,Black,0.9,White,0.1
biyanwila,Sri Lanka,Asian,White,0.7,Black,0.2
leyton,Chile,Hispanic,White,0.6,Hispanic,0.3
bizerra,Angola,Black,Hispanic,0.6,White,0.3
bizim,Romania,White,White,1.0,N/A,-1.0
bizub,Czech Republic,White,White,1.0,N/A,-1.0
bjare,Sweden,White,White,1.0,N/A,-1.0
bjarnason,Iceland,White,White,0.9,Hispanic,0.1
bjedov,Serbia,White,White,0.6,Hispanic,0.2
bjelica,Serbia,White,White,1.0,N/A,-1.0
bjelkevik,Norway,White,White,0.7,Hispanic,0.2
bjerendal,Sweden,White,White,0.8,Hispanic,0.1
bjerg,Denmark,White,White,1.0,N/A,-1.0
bjerke,Norway,White,White,1.0,N/A,-1.0
bjerkeli,Norway,White,White,0.9,Hispanic,0.1
bjerklund,Norway,White,White,0.8,Hispanic,0.2
bjerknes,Norway,White,White,1.0,N/A,-1.0
bjorkstrom,Brazil,Hispanic,White,0.9,Hispanic,0.1
bjrn,Sweden,White,White,0.9,Asian,0.1
bjrn,Norway,White,White,0.9,Asian,0.1
bjrnsson,Iceland,White,White,0.7,Black,0.2
bjurberg,Sweden,White,White,1.0,N/A,-1.0
bjrnson,Norway,White,White,0.7,Hispanic,0.2
bjrnstad,Norway,White,Hispanic,0.6,Asian,0.2
mathiasen,Denmark,White,White,0.5,Hispanic,0.3
blach,Denmark,White,White,1.0,N/A,-1.0
black,Zimbabwe,White,Hispanic,0.4,Asian,0.4
black,Argentina,Hispanic,Hispanic,0.4,Asian,0.4
black,Jamaica,Hispanic,Hispanic,0.4,Asian,0.4
black,New Zealand,Asian,Hispanic,0.4,Asian,0.4
blackbeard,South Africa,Black,White,0.7,Black,0.3
blackburn,Taiwan,Asian,Hispanic,0.4,Asian,0.3
blackett,Barbados,Hispanic,Hispanic,0.5,Asian,0.4
blackman,Barbados,Hispanic,White,0.5,Hispanic,0.4
blackman,Bermuda,White,White,0.5,Hispanic,0.4
blacks,Belgium,White,White,0.6,Hispanic,0.4
blackwood,Jamaica,Hispanic,Black,0.3,Asian,0.3
blackwood,Cuba,Hispanic,Black,0.3,Asian,0.3
bladel,Belgium,White,White,1.0,N/A,-1.0
bladel,Netherlands,White,White,1.0,N/A,-1.0
brooks,Panama,Hispanic,Asian,0.5,White,0.3
brooks,Barbados,Hispanic,Asian,0.5,White,0.3
brooks,Cayman Islands,Hispanic,Asian,0.5,White,0.3
brooks,New Zealand,Asian,Asian,0.5,White,0.3
brooks,Jamaica,Hispanic,Asian,0.5,White,0.3
brooks,Cuba,Hispanic,Asian,0.5,White,0.3
bladin,Sweden,White,White,0.4,Asian,0.3
blaesi,Switzerland,White,White,0.7,Asian,0.2
blagidze,Russia,White,White,1.0,N/A,-1.0
blagoev,Bulgaria,White,White,1.0,N/A,-1.0
blagoeva,Bulgaria,White,White,1.0,N/A,-1.0
ivanova,Bulgaria,White,White,1.0,N/A,-1.0
ivanova,Russia,White,White,1.0,N/A,-1.0
ivanova,Tajikistan,White,White,1.0,N/A,-1.0
ivanova,Kazakhstan,White,White,1.0,N/A,-1.0
blagojevi,Serbia,White,White,0.9,Black,0.1
blagov,Russia,White,White,1.0,N/A,-1.0
blaha,Austria,White,White,0.8,Hispanic,0.1
blah,Hungary,White,White,0.8,Black,0.2
blaisse,Netherlands,White,White,1.0,N/A,-1.0
blaj,Romania,White,White,0.5,Asian,0.3
blake,Jamaica,Hispanic,White,0.4,Hispanic,0.3
blake,New Zealand,Asian,White,0.4,Hispanic,0.3
blake,Puerto Rico,Hispanic,White,0.4,Hispanic,0.3
blake,South Africa,Black,White,0.4,Hispanic,0.3
blake,Malta,White,White,0.4,Hispanic,0.3
blakely,New Zealand,Asian,Hispanic,0.4,White,0.3
blaker,Kenya,Black,White,1.0,N/A,-1.0
blanc,Switzerland,White,White,0.6,Asian,0.2
blanc,Argentina,Hispanic,White,0.6,Asian,0.2
blanchaer,Belgium,White,White,0.5,Asian,0.2
blanchart,Belgium,White,White,0.6,Hispanic,0.3
blanckenberg,South Africa,Black,Black,0.9,White,0.1
iriarte,Venezuela,Hispanic,Hispanic,1.0,N/A,-1.0
iriarte,Guam,Hispanic,Hispanic,1.0,N/A,-1.0
parra,Venezuela,Hispanic,White,0.7,Hispanic,0.2
parra,Mexico,Hispanic,White,0.7,Hispanic,0.2
uhlenhaut,Costa Rica,Hispanic,White,1.0,N/A,-1.0
garell,Mexico,Hispanic,White,0.8,Hispanic,0.1
penalver,Cuba,Hispanic,Hispanic,1.0,N/A,-1.0
saiz,Cuba,Hispanic,Hispanic,1.0,N/A,-1.0
bland,Ireland,White,White,0.6,Hispanic,0.3
blando,Colombia,Hispanic,Hispanic,0.4,White,0.4
blang,Netherlands,White,White,1.0,N/A,-1.0
blango,Sierra Leone,Black,Black,1.0,N/A,-1.0
blanik,Poland,White,White,1.0,N/A,-1.0
blank,Switzerland,White,White,0.9,Asian,0.1
blankers,Netherlands,White,White,0.8,Black,0.1
blansaer,Belgium,White,White,1.0,N/A,-1.0
bls,Brazil,Hispanic,White,0.5,Hispanic,0.4
blas,Guam,Hispanic,Hispanic,0.6,White,0.4
blas,Mexico,Hispanic,Hispanic,0.6,White,0.4
blaschka,Austria,White,White,0.8,Asian,0.1
blaser,Switzerland,White,White,0.8,Asian,0.1
blasi,Argentina,Hispanic,Hispanic,0.7,White,0.3
blasl,Austria,White,White,0.9,Asian,0.1
blaszka,Poland,White,White,0.7,Hispanic,0.2
blaszka,Netherlands,White,White,0.7,Hispanic,0.2
blaton,Belgium,White,White,0.9,Hispanic,0.1
blatter,Austria,White,White,1.0,N/A,-1.0
blatter,Switzerland,White,White,1.0,N/A,-1.0
blattmann,Switzerland,White,White,0.9,Hispanic,0.1
blaudzun,Denmark,White,White,0.9,Asian,0.1
blaum,Argentina,Hispanic,White,1.0,N/A,-1.0
blaus,Russia,White,White,1.0,N/A,-1.0
blauth,Poland,White,White,0.7,Hispanic,0.3
blavo,Ivory Coast,Black,White,0.8,Asian,0.1
blay,Ghana,Black,White,0.9,Black,0.1
blaek,Czech Republic,White,White,0.9,Asian,0.1
