FirstName,Region,Ethnicity,pred_1,pred_1_score,pred_2,pred_2_score
alexander,Ireland,Celtic English,European,0.5,Hispanic,0.3
alexander,Bermuda,European,European,0.5,Hispanic,0.3
alexander,Greece,Greek,European,0.5,Hispanic,0.3
alexander,Israel,Jewish,European,0.5,Hispanic,0.3
alexander,Puerto Rico,Hispanic,European,0.5,Hispanic,0.3
alexander,Venezuela,Hispanic,European,0.5,Hispanic,0.3
alexander,Sweden,Nordic,European,0.5,Hispanic,0.3
alexander,Belgium,European,European,0.5,Hispanic,0.3
alexander,South Africa,African,European,0.5,Hispanic,0.3
alexander,Denmark,Nordic,European,0.5,Hispanic,0.3
alexander,Zimbabwe,European,European,0.5,Hispanic,0.3
alexander,Honduras,Hispanic,European,0.5,Hispanic,0.3
alexander,Cuba,Hispanic,European,0.5,Hispanic,0.3
alexander,Slovakia,European,European,0.5,Hispanic,0.3
alexander,Gabon,African,European,0.5,Hispanic,0.3
alexander,Sri Lanka,South Asian,European,0.5,Hispanic,0.3
alexander,Kenya,African,European,0.5,Hispanic,0.3
alexander,Brazil,Hispanic,European,0.5,Hispanic,0.3
alexander,Iceland,European,European,0.5,Hispanic,0.3
alexander,Jamaica,Hispanic,European,0.5,Hispanic,0.3
alexander,Russia,European,European,0.5,Hispanic,0.3
alexander,Malta,European,European,0.5,Hispanic,0.3
raychin,Bulgaria,European,East Asian,0.5,African,0.2
semyon,Russia,European,European,0.5,Muslim,0.3
semyon,Kyrgyzstan,Muslim,European,0.5,Muslim,0.3
yaroslav,Russia,European,European,0.8,Jewish,0.1
yaroslav,Ukraine,European,European,0.8,Jewish,0.1
aleksandra,Russia,European,European,0.8,Nordic,0.2
aleksandra,Serbia,European,European,0.8,Nordic,0.2
aleksandra,Poland,European,European,0.8,Nordic,0.2
aleksandra,Kazakhstan,Muslim,European,0.8,Nordic,0.2
aleksandra,Belarus,European,European,0.8,Nordic,0.2
aleksandra,Uzbekistan,Muslim,European,0.8,Nordic,0.2
aleksandra,Slovenia,European,European,0.8,Nordic,0.2
aleksandra,Bosnia and Herzegovina,European,European,0.8,Nordic,0.2
aleksandra,Macedonia,European,European,0.8,Nordic,0.2
aleksandra,Kyrgyzstan,Muslim,European,0.8,Nordic,0.2
aleksandra,Bulgaria,European,European,0.8,Nordic,0.2
olena,Ukraine,European,European,0.5,Muslim,0.3
olena,Israel,Jewish,European,0.5,Muslim,0.3
olena,Russia,European,European,0.5,Muslim,0.3
izabella,Poland,European,Hispanic,0.3,African,0.3
izabella,Brazil,Hispanic,Hispanic,0.3,African,0.3
vclav,Czech Republic,European,East Asian,0.4,European,0.3
jitka,Czech Republic,European,European,1.0,N/A,-1.0
lenka,Czech Republic,European,European,0.9,Hispanic,0.1
lenka,Slovakia,European,European,0.9,Hispanic,0.1
aleksander,Estonia,European,European,0.9,East Asian,0.1
aleksander,Norway,Nordic,European,0.9,East Asian,0.1
aleksander,Finland,Nordic,European,0.9,East Asian,0.1
aleksander,Poland,European,European,0.9,East Asian,0.1
aleksander,Serbia,European,European,0.9,East Asian,0.1
aleksander,Slovenia,European,European,0.9,East Asian,0.1
aleksander,Russia,European,European,0.9,East Asian,0.1
ants,Russia,European,European,0.7,Nordic,0.3
maryna,Ukraine,European,European,0.8,Hispanic,0.1
maryna,Russia,European,European,0.8,Hispanic,0.1
maryna,Poland,European,European,0.8,Hispanic,0.1
miika,Finland,Nordic,Nordic,1.0,N/A,-1.0
kaarlo,Finland,Nordic,Nordic,0.9,European,0.1
duan,Serbia,European,East Asian,0.8,Hispanic,0.1
duan,Czech Republic,European,East Asian,0.8,Hispanic,0.1
duan,China,East Asian,East Asian,0.8,Hispanic,0.1
duan,Slovakia,European,East Asian,0.8,Hispanic,0.1
duan,Slovenia,European,East Asian,0.8,Hispanic,0.1
nnamdi,Nigeria,African,African,0.8,Nordic,0.1
abolfazl,Iran,Muslim,Muslim,0.9,European,0.1
jermin,Egypt,Muslim,Hispanic,0.3,African,0.2
myron,Greece,Greek,East Asian,0.5,Hispanic,0.3
marija,Croatia,European,European,0.9,Muslim,0.1
marija,Serbia,European,European,0.9,Muslim,0.1
marija,Montenegro,European,European,0.9,Muslim,0.1
marija,Macedonia,European,European,0.9,Muslim,0.1
marija,Slovenia,European,European,0.9,Muslim,0.1
ao,China,East Asian,East Asian,0.7,Muslim,0.1
kumao,Japan,East Asian,East Asian,1.0,N/A,-1.0
seiji,Japan,East Asian,East Asian,1.0,N/A,-1.0
chika,Japan,East Asian,East Asian,1.0,N/A,-1.0
chika,Nigeria,African,East Asian,1.0,N/A,-1.0
fumiko,Japan,East Asian,East Asian,1.0,N/A,-1.0
kanae,Japan,East Asian,East Asian,1.0,N/A,-1.0
masanori,Japan,East Asian,East Asian,1.0,N/A,-1.0
masayo,Japan,East Asian,East Asian,1.0,N/A,-1.0
mayumi,Japan,East Asian,East Asian,0.9,European,0.1
mayumi,Sri Lanka,South Asian,East Asian,0.9,European,0.1
norichika,Japan,East Asian,East Asian,1.0,N/A,-1.0
sayaka,Japan,East Asian,East Asian,1.0,N/A,-1.0
yukiyoshi,Japan,East Asian,East Asian,1.0,N/A,-1.0
noboru,Japan,East Asian,East Asian,1.0,N/A,-1.0
ryo,Japan,East Asian,East Asian,1.0,N/A,-1.0
reiko,Japan,East Asian,East Asian,0.8,European,0.1
shinji,Japan,East Asian,East Asian,0.9,European,0.1
redouane,Algeria,Muslim,Muslim,1.0,N/A,-1.0
redouane,Morocco,Muslim,Muslim,1.0,N/A,-1.0
zouhair,Bahrain,Muslim,Muslim,0.9,African,0.1
zouhair,Morocco,Muslim,Muslim,0.9,African,0.1
moussa,Algeria,Muslim,African,0.6,Muslim,0.3
moussa,Mali,African,African,0.6,Muslim,0.3
moussa,Niger,African,African,0.6,Muslim,0.3
moussa,Senegal,African,African,0.6,Muslim,0.3
moussa,Egypt,Muslim,African,0.6,Muslim,0.3
moussa,Syria,Muslim,African,0.6,Muslim,0.3
moussa,Lebanon,Muslim,African,0.6,Muslim,0.3
moussa,Burkina Faso,African,African,0.6,Muslim,0.3
moussa,Ethiopia,African,African,0.6,Muslim,0.3
moussa,Djibouti,African,African,0.6,Muslim,0.3
moussa,Central African Republic,African,African,0.6,Muslim,0.3
ayari,Japan,East Asian,Muslim,0.7,African,0.3
toru,Japan,East Asian,East Asian,0.9,European,0.1
eref,Turkey,Muslim,East Asian,0.8,Muslim,0.2
eref,Ukraine,European,East Asian,0.8,Muslim,0.2
onyekachi,Nigeria,African,African,1.0,N/A,-1.0
aiva,Latvia,European,European,0.9,African,0.1
grace,Nigeria,African,East Asian,0.3,African,0.2
grace,Ghana,African,East Asian,0.3,African,0.2
grace,Uganda,African,East Asian,0.3,African,0.2
grace,South Africa,African,East Asian,0.3,African,0.2
grace,Puerto Rico,Hispanic,East Asian,0.3,African,0.2
grace,Liberia,African,East Asian,0.3,African,0.2
grace,Jamaica,Hispanic,East Asian,0.3,African,0.2
grace,Zambia,African,East Asian,0.3,African,0.2
grace,New Zealand,East Asian,East Asian,0.3,African,0.2
grace,Kenya,African,East Asian,0.3,African,0.2
ymi,Benin,African,East Asian,0.9,African,0.1
normunds,Latvia,European,European,1.0,N/A,-1.0
tiago,Portugal,European,Hispanic,0.6,European,0.3
tiago,Brazil,Hispanic,Hispanic,0.6,European,0.3
alexandru,Romania,European,European,0.9,Hispanic,0.1
alexandru,Moldova,European,European,0.9,Hispanic,0.1
alexandru,Russia,European,European,0.9,Hispanic,0.1
angelica,Romania,European,Hispanic,0.7,African,0.2
angelica,Sweden,Nordic,Hispanic,0.7,African,0.2
angelica,Switzerland,European,Hispanic,0.7,African,0.2
angelica,Mexico,Hispanic,Hispanic,0.7,African,0.2
chira,Romania,European,South Asian,0.4,East Asian,0.4
chira,Thailand,East Asian,South Asian,0.4,East Asian,0.4
stoyan,Bulgaria,European,European,1.0,N/A,-1.0
elbieta,Poland,European,European,0.6,Nordic,0.2
macauley,Nigeria,African,European,0.4,African,0.2
jacqueline,Belgium,European,Hispanic,0.4,East Asian,0.3
jacqueline,Netherlands,European,Hispanic,0.4,East Asian,0.3
jacqueline,Chile,Hispanic,Hispanic,0.4,East Asian,0.3
jacqueline,Bahamas,Hispanic,Hispanic,0.4,East Asian,0.3
jacqueline,South Africa,African,Hispanic,0.4,East Asian,0.3
jacqueline,Kenya,African,Hispanic,0.4,East Asian,0.3
jacqueline,New Zealand,East Asian,Hispanic,0.4,East Asian,0.3
jacqueline,Puerto Rico,Hispanic,Hispanic,0.4,East Asian,0.3
jacqueline,Jamaica,Hispanic,Hispanic,0.4,East Asian,0.3
jacqueline,Saint Vincent,Hispanic,Hispanic,0.4,East Asian,0.3
jacqueline,Switzerland,European,Hispanic,0.4,East Asian,0.3
jacqueline,Brazil,Hispanic,Hispanic,0.4,East Asian,0.3
jacqueline,Boliva,Hispanic,Hispanic,0.4,East Asian,0.3
jacqueline,Liechtenstein,European,Hispanic,0.4,East Asian,0.3
abraham,Netherlands,European,African,0.3,Hispanic,0.2
abraham,Ethiopia,African,African,0.3,Hispanic,0.2
abraham,Kenya,African,African,0.3,Hispanic,0.2
abraham,Uganda,African,African,0.3,Hispanic,0.2
abraham,Bahrain,Muslim,African,0.3,Hispanic,0.2
abraham,Puerto Rico,Hispanic,African,0.3,Hispanic,0.2
abraham,South Africa,African,African,0.3,Hispanic,0.2
abraham,Ivory Coast,African,African,0.3,Hispanic,0.2
abraham,Vanuatu,East Asian,African,0.3,Hispanic,0.2
abraham,Denmark,Nordic,African,0.3,Hispanic,0.2
abraham,Israel,Jewish,African,0.3,Hispanic,0.2
abraham,Dominican Republic,Hispanic,African,0.3,Hispanic,0.2
abraham,Paraguay,Hispanic,African,0.3,Hispanic,0.2
abraham,Burundi,African,African,0.3,Hispanic,0.2
abraham,Armenia,European,African,0.3,Hispanic,0.2
abraham,Ecuador,Hispanic,African,0.3,Hispanic,0.2
abraham,Tanzania,African,African,0.3,Hispanic,0.2
abraham,Venezuela,Hispanic,African,0.3,Hispanic,0.2
mrcio,Brazil,Hispanic,Hispanic,0.4,East Asian,0.3
sidney,Belgium,European,Hispanic,0.7,East Asian,0.2
sidney,South Africa,African,Hispanic,0.7,East Asian,0.2
sidney,Austria,European,Hispanic,0.7,East Asian,0.2
sidney,Netherlands,European,Hispanic,0.7,East Asian,0.2
sidney,Brazil,Hispanic,Hispanic,0.7,East Asian,0.2
sidney,Pakistan,Muslim,Hispanic,0.7,East Asian,0.2
sidney,Peru,Hispanic,Hispanic,0.7,East Asian,0.2
tessa,Netherlands,European,European,0.4,East Asian,0.4
mikael,Sweden,Nordic,Nordic,0.7,European,0.2
mikael,Chile,Hispanic,Nordic,0.7,European,0.2
mikael,Finland,Nordic,Nordic,0.7,European,0.2
mikael,Norway,Nordic,Nordic,0.7,European,0.2
mikael,Israel,Jewish,Nordic,0.7,European,0.2
mikael,Denmark,Nordic,Nordic,0.7,European,0.2
mikael,Ethiopia,African,Nordic,0.7,European,0.2
sabine,Belgium,European,European,0.5,Nordic,0.3
sabine,Austria,European,European,0.5,Nordic,0.3
sabine,Switzerland,European,European,0.5,Nordic,0.3
sabine,Palestine,Muslim,European,0.5,Nordic,0.3
torvald,Finland,Nordic,Nordic,0.7,European,0.2
ingo,Austria,European,European,0.5,Hispanic,0.2
hildegard,Austria,European,European,0.6,Nordic,0.2
hildegard,Denmark,Nordic,European,0.6,Nordic,0.2
reuben,Antigua,Hispanic,East Asian,0.3,Hispanic,0.3
reuben,Kenya,African,East Asian,0.3,Hispanic,0.3
reuben,Israel,Jewish,East Asian,0.3,Hispanic,0.3
reuben,South Africa,African,East Asian,0.3,Hispanic,0.3
reuben,Guam,Hispanic,East Asian,0.3,Hispanic,0.3
andrejs,Russia,European,European,1.0,N/A,-1.0
andrejs,Latvia,European,European,1.0,N/A,-1.0
vladimer,Russia,European,European,0.8,Muslim,0.1
vladimer,Georgia,European,European,0.8,Muslim,0.1
salaheddine,Morocco,Muslim,Muslim,0.9,African,0.1
salaheddine,Qatar,Muslim,Muslim,0.9,African,0.1
lino,Chile,Hispanic,Hispanic,0.7,East Asian,0.1
lino,Uruguay,Hispanic,Hispanic,0.7,East Asian,0.1
lino,Cuba,Hispanic,Hispanic,0.7,East Asian,0.1
lino,Serbia,European,Hispanic,0.7,East Asian,0.1
lino,Mexico,Hispanic,Hispanic,0.7,East Asian,0.1
javier,Mexico,Hispanic,Hispanic,0.7,European,0.1
javier,Boliva,Hispanic,Hispanic,0.7,European,0.1
javier,Peru,Hispanic,Hispanic,0.7,European,0.1
javier,Argentina,Hispanic,Hispanic,0.7,European,0.1
javier,Puerto Rico,Hispanic,Hispanic,0.7,European,0.1
javier,Cuba,Hispanic,Hispanic,0.7,European,0.1
javier,Costa Rica,Hispanic,Hispanic,0.7,European,0.1
javier,Uruguay,Hispanic,Hispanic,0.7,European,0.1
javier,Venezuela,Hispanic,Hispanic,0.7,European,0.1
javier,Honduras,Hispanic,Hispanic,0.7,European,0.1
javier,Guatemala,Hispanic,Hispanic,0.7,European,0.1
javier,Colombia,Hispanic,Hispanic,0.7,European,0.1
javier,Ecuador,Hispanic,Hispanic,0.7,European,0.1
javier,Aruba,Hispanic,Hispanic,0.7,European,0.1
virgilio,Cuba,Hispanic,Hispanic,0.7,African,0.2
virgilio,Mexico,Hispanic,Hispanic,0.7,African,0.2
virgilio,Peru,Hispanic,Hispanic,0.7,African,0.2
virgilio,Dominican Republic,Hispanic,Hispanic,0.7,African,0.2
virgilio,Colombia,Hispanic,Hispanic,0.7,African,0.2
virgilio,Uruguay,Hispanic,Hispanic,0.7,African,0.2
virgilio,Philippines,East Asian,Hispanic,0.7,African,0.2
reyhan,Turkey,Muslim,Muslim,0.9,European,0.1
ryan,Philippines,East Asian,East Asian,0.3,African,0.3
ryan,New Zealand,East Asian,East Asian,0.3,African,0.3
ryan,Netherlands,European,East Asian,0.3,African,0.3
ryan,Barbados,Hispanic,East Asian,0.3,African,0.3
ryan,South Africa,African,East Asian,0.3,African,0.3
ryan,Malta,European,East Asian,0.3,African,0.3
ryan,Switzerland,European,East Asian,0.3,African,0.3
ryan,Japan,East Asian,East Asian,0.3,African,0.3
ryan,Papua New Guinea,African,East Asian,0.3,African,0.3
ryan,Ireland,Celtic English,East Asian,0.3,African,0.3
yael,Israel,Jewish,Jewish,0.7,East Asian,0.1
yael,Argentina,Hispanic,Jewish,0.7,East Asian,0.1
lajos,Hungary,European,European,1.0,N/A,-1.0
rababe,Morocco,Muslim,Muslim,0.3,Nordic,0.3
yoshimitsu,Japan,East Asian,East Asian,1.0,N/A,-1.0
atsushi,Japan,East Asian,East Asian,0.9,Hispanic,0.1
hirooki,Japan,East Asian,East Asian,1.0,N/A,-1.0
marie,Japan,East Asian,European,0.6,Hispanic,0.2
marie,Benin,African,European,0.6,Hispanic,0.2
marie,Czech Republic,European,European,0.6,Hispanic,0.2
marie,Guam,Hispanic,European,0.6,Hispanic,0.2
marie,Sweden,Nordic,European,0.6,Hispanic,0.2
marie,Mauritius,Muslim,European,0.6,Hispanic,0.2
marie,Belgium,European,European,0.6,Hispanic,0.2
marie,Ivory Coast,African,European,0.6,Hispanic,0.2
marie,Netherlands,European,European,0.6,Hispanic,0.2
marie,Norway,Nordic,European,0.6,Hispanic,0.2
marie,South Africa,African,European,0.6,Hispanic,0.2
marie,Philippines,East Asian,European,0.6,Hispanic,0.2
marie,Puerto Rico,Hispanic,European,0.6,Hispanic,0.2
marie,Ireland,Celtic English,European,0.6,Hispanic,0.2
marie,Costa Rica,Hispanic,European,0.6,Hispanic,0.2
marie,Luxembourg,European,European,0.6,Hispanic,0.2
marie,Denmark,Nordic,European,0.6,Hispanic,0.2
marie,Switzerland,European,European,0.6,Hispanic,0.2
marie,Madagascar,African,European,0.6,Hispanic,0.2
masao,Japan,East Asian,East Asian,1.0,N/A,-1.0
nobuo,Japan,East Asian,East Asian,1.0,N/A,-1.0
riichi,Japan,East Asian,East Asian,1.0,N/A,-1.0
ryohei,Japan,East Asian,East Asian,1.0,N/A,-1.0
satoru,Japan,East Asian,East Asian,1.0,N/A,-1.0
shigeo,Japan,East Asian,East Asian,1.0,N/A,-1.0
shu,Japan,East Asian,East Asian,0.8,European,0.1
shu,China,East Asian,East Asian,0.8,European,0.1
takahiro,Japan,East Asian,East Asian,1.0,N/A,-1.0
yoshinori,Japan,East Asian,East Asian,0.9,Hispanic,0.1
yuko,Japan,East Asian,East Asian,1.0,N/A,-1.0
yuko,China,East Asian,East Asian,1.0,N/A,-1.0
yuko,Russia,European,East Asian,1.0,N/A,-1.0
ronalds,Latvia,European,European,1.0,N/A,-1.0
eriko,Japan,East Asian,East Asian,1.0,N/A,-1.0
hachiro,Japan,East Asian,East Asian,1.0,N/A,-1.0
shizuka,Japan,East Asian,East Asian,1.0,N/A,-1.0
daizou,Japan,East Asian,East Asian,1.0,N/A,-1.0
kumi,Japan,East Asian,East Asian,1.0,N/A,-1.0
miharu,Japan,East Asian,East Asian,1.0,N/A,-1.0
nobuhiro,Japan,East Asian,East Asian,1.0,N/A,-1.0
toshiaki,Japan,East Asian,East Asian,1.0,N/A,-1.0
yugo,Japan,East Asian,East Asian,0.9,European,0.1
zuleima,Colombia,Hispanic,Hispanic,0.8,East Asian,0.1
gilda,Mexico,Hispanic,European,0.6,Hispanic,0.3
gilda,Cuba,Hispanic,European,0.6,Hispanic,0.3
gilda,Costa Rica,Hispanic,European,0.6,Hispanic,0.3
gilda,Brazil,Hispanic,European,0.6,Hispanic,0.3
fidel,Costa Rica,Hispanic,Hispanic,1.0,N/A,-1.0
fidel,Mexico,Hispanic,Hispanic,1.0,N/A,-1.0
fidel,Venezuela,Hispanic,Hispanic,1.0,N/A,-1.0
fidel,Ecuador,Hispanic,Hispanic,1.0,N/A,-1.0
fidel,Uruguay,Hispanic,Hispanic,1.0,N/A,-1.0
fidel,Cuba,Hispanic,Hispanic,1.0,N/A,-1.0
idalberto,Cuba,Hispanic,Hispanic,1.0,N/A,-1.0
mnica,Colombia,Hispanic,Hispanic,0.7,African,0.2
mnica,Brazil,Hispanic,Hispanic,0.7,African,0.2
mnica,Mexico,Hispanic,Hispanic,0.7,African,0.2
mnica,Uruguay,Hispanic,Hispanic,0.7,African,0.2
mnica,Argentina,Hispanic,Hispanic,0.7,African,0.2
mnica,Peru,Hispanic,Hispanic,0.7,African,0.2
mnica,Andorra,European,Hispanic,0.7,African,0.2
mnica,Chile,Hispanic,Hispanic,0.7,African,0.2
rogelio,Colombia,Hispanic,Hispanic,0.8,East Asian,0.1
rogelio,Cuba,Hispanic,Hispanic,0.8,East Asian,0.1
rogelio,Philippines,East Asian,Hispanic,0.8,East Asian,0.1
rogelio,Dominican Republic,Hispanic,Hispanic,0.8,East Asian,0.1
rogelio,Mexico,Hispanic,Hispanic,0.8,East Asian,0.1
rogelio,Puerto Rico,Hispanic,Hispanic,0.8,East Asian,0.1
rogelio,Chile,Hispanic,Hispanic,0.8,East Asian,0.1
krystian,Poland,European,European,0.9,African,0.1
joana,Portugal,European,European,0.5,Hispanic,0.4
joana,Brazil,Hispanic,European,0.5,Hispanic,0.4
joana,Switzerland,European,European,0.5,Hispanic,0.4
joana,Argentina,Hispanic,European,0.5,Hispanic,0.4
marcos,Brazil,Hispanic,Hispanic,0.8,East Asian,0.1
marcos,Mexico,Hispanic,Hispanic,0.8,East Asian,0.1
marcos,Switzerland,European,Hispanic,0.8,East Asian,0.1
marcos,Portugal,European,Hispanic,0.8,East Asian,0.1
marcos,Angola,African,Hispanic,0.8,East Asian,0.1
marcos,Argentina,Hispanic,Hispanic,0.8,East Asian,0.1
marcos,Cuba,Hispanic,Hispanic,0.8,East Asian,0.1
marcos,Seychelles,Muslim,Hispanic,0.8,East Asian,0.1
marcos,Venezuela,Hispanic,Hispanic,0.8,East Asian,0.1
marcos,Chile,Hispanic,Hispanic,0.8,East Asian,0.1
marcos,South Africa,African,Hispanic,0.8,East Asian,0.1
marcos,Paraguay,Hispanic,Hispanic,0.8,East Asian,0.1
marcos,Colombia,Hispanic,Hispanic,0.8,East Asian,0.1
kalliopi,Greece,Greek,Greek,0.8,Muslim,0.1
zhibek,Kazakhstan,Muslim,Muslim,0.7,European,0.3
mate,Croatia,European,European,0.8,African,0.2
mate,Serbia,European,European,0.8,African,0.2
franjo,Serbia,European,European,1.0,N/A,-1.0
franjo,Croatia,European,European,1.0,N/A,-1.0
linet,Kenya,African,European,0.4,African,0.3
yota,Japan,East Asian,East Asian,1.0,N/A,-1.0
yukiya,Japan,East Asian,East Asian,1.0,N/A,-1.0
yukie,Japan,East Asian,East Asian,1.0,N/A,-1.0
magomedkhan,Russia,European,Muslim,0.6,European,0.4
amanda,Brazil,Hispanic,European,0.5,Hispanic,0.2
amanda,Thailand,East Asian,European,0.5,Hispanic,0.2
amanda,South Africa,African,European,0.5,Hispanic,0.2
amanda,Netherlands,European,European,0.5,Hispanic,0.2
amanda,Norway,Nordic,European,0.5,Hispanic,0.2
amanda,Colombia,Hispanic,European,0.5,Hispanic,0.2
amanda,New Zealand,East Asian,European,0.5,Hispanic,0.2
amanda,Denmark,Nordic,European,0.5,Hispanic,0.2
gaspar,Portugal,European,Hispanic,0.7,European,0.2
gaspar,Angola,African,Hispanic,0.7,European,0.2
luiz,Brazil,Hispanic,Hispanic,0.7,East Asian,0.2
nazario,Argentina,Hispanic,Hispanic,0.8,European,0.2
nazario,Vanuatu,East Asian,Hispanic,0.8,European,0.2
vctor,Chile,Hispanic,Hispanic,0.5,European,0.5
vctor,Colombia,Hispanic,Hispanic,0.5,European,0.5
vctor,Peru,Hispanic,Hispanic,0.5,European,0.5
vctor,El Salvador,Hispanic,Hispanic,0.5,European,0.5
vctor,Argentina,Hispanic,Hispanic,0.5,European,0.5
vctor,Puerto Rico,Hispanic,Hispanic,0.5,European,0.5
vctor,Mexico,Hispanic,Hispanic,0.5,European,0.5
vctor,Paraguay,Hispanic,Hispanic,0.5,European,0.5
vctor,Boliva,Hispanic,Hispanic,0.5,European,0.5
vctor,Guatemala,Hispanic,Hispanic,0.5,European,0.5
vctor,Venezuela,Hispanic,Hispanic,0.5,European,0.5
vctor,Uruguay,Hispanic,Hispanic,0.5,European,0.5
vctor,Dominican Republic,Hispanic,Hispanic,0.5,European,0.5
vctor,Cuba,Hispanic,Hispanic,0.5,European,0.5
vctor,Philippines,East Asian,Hispanic,0.5,European,0.5
athanasios,Greece,Greek,European,0.6,Greek,0.4
yerko,Chile,Hispanic,Hispanic,1.0,N/A,-1.0
rodica,Romania,European,European,0.8,African,0.2
walther,Switzerland,European,European,0.5,East Asian,0.2
walther,Sweden,Nordic,European,0.5,East Asian,0.2
walther,Liechtenstein,European,European,0.5,East Asian,0.2
walther,Czech Republic,European,European,0.5,East Asian,0.2
vernica,Argentina,Hispanic,Hispanic,0.3,European,0.3
vernica,Paraguay,Hispanic,Hispanic,0.3,European,0.3
vernica,El Salvador,Hispanic,Hispanic,0.3,European,0.3
vernica,Peru,Hispanic,Hispanic,0.3,European,0.3
vernica,Chile,Hispanic,Hispanic,0.3,European,0.3
anelija,Serbia,European,European,0.9,Hispanic,0.1
geisa,Brazil,Hispanic,Hispanic,0.9,African,0.1
geraldine,Nicaragua,Hispanic,European,0.3,African,0.2
geraldine,South Africa,African,European,0.3,African,0.2
geraldine,Venezuela,Hispanic,European,0.3,African,0.2
norberto,Philippines,East Asian,Hispanic,0.5,European,0.2
norberto,Honduras,Hispanic,Hispanic,0.5,European,0.2
norberto,Argentina,Hispanic,Hispanic,0.5,European,0.2
norberto,Cuba,Hispanic,Hispanic,0.5,European,0.2
norberto,Brazil,Hispanic,Hispanic,0.5,European,0.2
norberto,Colombia,Hispanic,Hispanic,0.5,European,0.2
shane,New Zealand,East Asian,Hispanic,0.2,African,0.2
shane,Barbados,Hispanic,Hispanic,0.2,African,0.2
shane,Ireland,Celtic English,Hispanic,0.2,African,0.2
shane,Tonga,East Asian,Hispanic,0.2,African,0.2
shane,Seychelles,Muslim,Hispanic,0.2,African,0.2
shane,Japan,East Asian,Hispanic,0.2,African,0.2
brenda,Guyana,Hispanic,East Asian,0.3,Hispanic,0.3
brenda,Dominican Republic,Hispanic,East Asian,0.3,Hispanic,0.3
brenda,Mexico,Hispanic,East Asian,0.3,Hispanic,0.3
brenda,New Zealand,East Asian,East Asian,0.3,Hispanic,0.3
brenda,Ireland,Celtic English,East Asian,0.3,Hispanic,0.3
brenda,Zimbabwe,European,East Asian,0.3,Hispanic,0.3
brenda,Argentina,Hispanic,East Asian,0.3,Hispanic,0.3
brenda,Netherlands,European,East Asian,0.3,Hispanic,0.3
derek,Trinidad,Hispanic,Hispanic,0.4,European,0.2
derek,Ireland,Celtic English,Hispanic,0.4,European,0.2
derek,New Zealand,East Asian,Hispanic,0.4,European,0.2
derek,Guam,Hispanic,Hispanic,0.4,European,0.2
derek,Botswana,African,Hispanic,0.4,European,0.2
derek,Bermuda,European,Hispanic,0.4,European,0.2
derek,Samoa,Hispanic,Hispanic,0.4,European,0.2
jeffrey,New Zealand,East Asian,Hispanic,0.2,Celtic English,0.2
jeffrey,Guam,Hispanic,Hispanic,0.2,Celtic English,0.2
jeffrey,Netherlands,European,Hispanic,0.2,Celtic English,0.2
jeffrey,Haiti,Hispanic,Hispanic,0.2,Celtic English,0.2
jeffrey,South Africa,African,Hispanic,0.2,Celtic English,0.2
jeffrey,Aruba,Hispanic,Hispanic,0.2,Celtic English,0.2
jeffrey,Bermuda,European,Hispanic,0.2,Celtic English,0.2
jeffrey,Belgium,European,Hispanic,0.2,Celtic English,0.2
aniekan,Nigeria,African,African,1.0,N/A,-1.0
elliot,Puerto Rico,Hispanic,European,0.4,African,0.2
elliot,Bermuda,European,European,0.4,African,0.2
elliot,Belgium,European,European,0.4,African,0.2
walter,Argentina,Hispanic,East Asian,0.3,Hispanic,0.2
walter,Sweden,Nordic,East Asian,0.3,Hispanic,0.2
walter,Zambia,African,East Asian,0.3,Hispanic,0.2
walter,Switzerland,European,East Asian,0.3,Hispanic,0.2
walter,Bermuda,European,East Asian,0.3,Hispanic,0.2
walter,Belgium,European,East Asian,0.3,Hispanic,0.2
walter,South Africa,African,East Asian,0.3,Hispanic,0.2
walter,Russia,European,East Asian,0.3,Hispanic,0.2
walter,Austria,European,East Asian,0.3,Hispanic,0.2
walter,Bahamas,Hispanic,East Asian,0.3,Hispanic,0.2
walter,Costa Rica,Hispanic,East Asian,0.3,Hispanic,0.2
walter,Angola,African,East Asian,0.3,Hispanic,0.2
walter,Brazil,Hispanic,East Asian,0.3,Hispanic,0.2
walter,India,South Asian,East Asian,0.3,Hispanic,0.2
walter,Sierra Leone,African,East Asian,0.3,Hispanic,0.2
walter,Chile,Hispanic,East Asian,0.3,Hispanic,0.2
walter,Uruguay,Hispanic,East Asian,0.3,Hispanic,0.2
walter,Czech Republic,European,East Asian,0.3,Hispanic,0.2
walter,Venezuela,Hispanic,East Asian,0.3,Hispanic,0.2
walter,Ireland,Celtic English,East Asian,0.3,Hispanic,0.2
walter,Finland,Nordic,East Asian,0.3,Hispanic,0.2
walter,Romania,European,East Asian,0.3,Hispanic,0.2
walter,Peru,Hispanic,East Asian,0.3,Hispanic,0.2
walter,Honduras,Hispanic,East Asian,0.3,Hispanic,0.2
walter,Poland,European,East Asian,0.3,Hispanic,0.2
walter,Netherlands,European,East Asian,0.3,Hispanic,0.2
walter,Nicaragua,Hispanic,East Asian,0.3,Hispanic,0.2
walter,Slovakia,European,East Asian,0.3,Hispanic,0.2
walter,Mexico,Hispanic,East Asian,0.3,Hispanic,0.2
walter,Puerto Rico,Hispanic,East Asian,0.3,Hispanic,0.2
walter,New Zealand,East Asian,East Asian,0.3,Hispanic,0.2
